Time_Bin,EDA(μS),g
0,1.9171626916666669, 74.5%
1,1.9629541416666667
2,2.147458266666667
3,2.2466308625
4,2.1886263833333333
5,2.6739176374999998
6,2.7777384916666668
7,2.4575968833333333
8,2.4643244041666668
9,2.5656869875
10,2.3170891458333336
11,2.3622399625
12,2.4010222583333336
13,2.7493657750000002
14,2.486702445833333
15,2.049205370833333
16,2.143639116666667
17,1.8953395291666666
18,1.6454784666666666
19,1.4332191833333332
20,1.2298896458333333
21,1.0488646916666666
22,0.9338403916666667
23,0.91323315
24,1.0083284916666666
25,0.9529709708333333
26,0.7883664166666667
27,0.6589836000000001
28,0.5337485625
29,0.5068248708333333
30,0.48160495000000003
31,0.45626966249999995
32,0.4200551083333333
33,0.3944475833333333
34,0.4078892458333333
35,0.44761639583333335
36,0.4394649166666667
37,0.45167345000000003
38,0.42621535416666667
39,0.39986055833333334
40,0.3927500375
41,0.44591881666666666
42,0.48837918333333336
43,0.4915874625
44,0.5573972208333333
45,0.5296490708333333
46,0.49348785416666663
47,0.42305516249999997
48,0.3625195583333333
49,0.35500869166666665
50,0.3330845666666667
51,0.3107761041666667
52,0.301177925
53,0.28489624583333334
54,0.29324528749999995
55,0.3125857458333333
56,0.2922577458333333
57,0.2622461625
58,0.23358522916666666
59,0.2587976166666667
60,0.2500908625
61,0.24651435416666667
62,0.239729425
63,0.23543744583333334
64,0.24621008333333333
65,0.2894231416666667
66,0.2931171791666667
67,0.29345886666666665
68,0.2878430208333333
69,0.3081443416666667
70,0.3115020416666667
71,0.3095856583333333
72,0.32211980416666663
73,0.3088009291666667
74,0.3003078208333333
75,0.31616238750000003
76,0.32836024583333334
77,0.33574301666666667
78,0.33290838333333334
79,0.3578699708333334
80,0.3340881666666667
81,0.32045962916666665
82,0.3084539375
83,0.3040072208333333
84,0.3748616
85,0.3603950083333333
86,0.387257
87,0.46935367083333335
88,0.46533399166666667
89,0.46642835416666667
90,0.4952815
91,0.4204714583333333
92,0.378683775
93,0.34309372916666664
94,0.37758945833333335
95,0.47767603750000004
96,0.6505708
97,0.5734066250000001
98,0.48419930833333336
99,0.41529874583333337
100,0.39508282916666665
101,0.4203539958333333
102,0.5045607416666666
103,0.42937562916666666
104,0.40168089583333333
105,0.4259271416666667
106,0.5265262375
107,0.500758475
108,0.5143390041666667
109,0.3872089166666666
110,0.3800557
111,0.449917175
112,0.39361480416666667
113,0.34960643333333336
114,0.31247898333333335
115,0.3094254375
116,0.2883661791666666
117,0.2773480291666666
118,0.2783356083333333
119,0.2722126375
120,0.274892425
121,0.2706699166666667
122,0.24650369583333334
123,0.2443790375
124,0.27778580416666665
125,0.38243651666666667
126,0.3692777875
127,0.40225740416666667
128,0.4126029125
129,0.3833653875
130,0.38056280416666666
131,0.37613739583333333
132,0.3633683625
133,0.35192852916666667
134,0.3599785916666667
135,0.4934291
136,0.45658461666666667
137,0.4753682833333333
138,0.37495232916666665
139,0.40663476666666665
140,0.4429827833333333
141,0.5140027083333334
142,0.48685239583333334
143,0.485608625
144,0.45657394583333333
145,0.48403383333333333
146,0.5772661458333334
147,0.5982561583333333
148,0.596713375
149,0.7067504791666667
150,0.7403012625
151,0.7570099666666666
152,0.7525685041666667
153,0.6776730958333333
154,0.6661882666666668
155,0.5350553291666666
156,0.5840884041666666
157,0.5991636083333333
158,0.6038666
159,0.6230522166666667
160,0.6479070458333334
161,0.6312463958333333
162,0.5739991708333334
163,0.5392685583333333
164,0.4908454291666667
165,0.5941777083333334
166,0.6312251083333333
167,0.7103377541666667
168,0.6244241541666666
169,0.5194957291666666
170,0.588348375
171,0.6709148958333333
172,0.5537779333333332
173,0.5143977291666667
174,0.5968201166666667
175,0.6510672833333333
176,0.7173895874999999
177,0.7421002791666667
178,0.7297681166666667
179,0.6381270791666667
180,0.60295345
